country,continent,year,pop,lifeExp,childMortPer1000,fertRate,gdpPercap
Denmark,Europe,2022,5880000,81.6,3.72,1.78,59700
Denmark,Europe,2023,5910000,81.7,3.6,1.79,60500
Denmark,Europe,2024,5940000,81.9,3.49,1.79,61200
Denmark,Europe,2025,5970000,82,3.38,1.79,61700
Denmark,Europe,2026,6000000,82.2,3.28,1.8,62300
Denmark,Europe,2027,6020000,82.3,3.18,1.8,63000
Denmark,Europe,2028,6050000,82.5,3.08,1.8,64000
Denmark,Europe,2029,6080000,82.6,2.99,1.81,65099.99999999999
Denmark,Europe,2030,6100000,82.8,2.91,1.81,63900
Denmark,Europe,2031,6130000,82.9,2.82,1.81,64400.00000000001
Denmark,Europe,2032,6150000,83,2.74,1.81,64900.00000000001
Denmark,Europe,2033,6180000,83.2,2.66,1.81,65400.00000000001
Denmark,Europe,2034,6200000,83.3,2.59,1.82,65900
Denmark,Europe,2035,6220000,83.5,2.52,1.82,66400
Denmark,Europe,2036,6240000,83.6,2.45,1.82,66900
Denmark,Europe,2037,6260000,83.7,2.38,1.82,67400
Denmark,Europe,2038,6270000,83.9,2.32,1.82,67900
Denmark,Europe,2039,6290000,84,2.26,1.83,68400
Denmark,Europe,2040,6310000,84.1,2.21,1.83,68800
Denmark,Europe,2041,6320000,84.3,2.15,1.83,69300
Denmark,Europe,2042,6340000,84.4,2.1,1.83,69800
Denmark,Europe,2043,6350000,84.5,2.06,1.83,70200
Denmark,Europe,2044,6370000,84.6,2.01,1.83,70700
Denmark,Europe,2045,6380000,84.8,1.97,1.83,71100
Denmark,Europe,2046,6390000,84.9,1.92,1.84,71500
Denmark,Europe,2047,6410000,85,1.88,1.84,72000
Denmark,Europe,2048,6420000,85.1,1.84,1.84,72400
Denmark,Europe,2049,6430000,85.2,1.81,1.84,72800
Denmark,Europe,2050,6450000,85.4,1.77,1.84,73200
Denmark,Europe,2051,6460000,85.5,1.74,1.84,73600
Denmark,Europe,2052,6470000,85.6,1.7,1.84,74000
Denmark,Europe,2053,6480000,85.7,1.67,1.84,74400
Denmark,Europe,2054,6500000,85.8,1.64,1.84,74800
Denmark,Europe,2055,6510000,86,1.61,1.84,75200
Denmark,Europe,2056,6520000,86.1,1.57,1.84,75600
Denmark,Europe,2057,6540000,86.2,1.55,1.85,76000
Denmark,Europe,2058,6550000,86.3,1.52,1.85,76300
Denmark,Europe,2059,6560000,86.4,1.49,1.85,76700
Denmark,Europe,2060,6580000,86.5,1.46,1.85,77000
Denmark,Europe,2061,6590000,86.7,1.44,1.85,77400
Denmark,Europe,2062,6610000,86.8,1.41,1.85,77700
Denmark,Europe,2063,6620000,86.9,1.39,1.85,78100
Denmark,Europe,2064,6640000,87,1.36,1.85,78400
Denmark,Europe,2065,6660000,87.1,1.34,1.85,78700
Denmark,Europe,2066,6670000,87.3,1.32,1.85,79100
Denmark,Europe,2067,6690000,87.3,1.29,1.85,79400
Denmark,Europe,2068,6700000,87.5,1.27,1.85,79700
Denmark,Europe,2069,6720000,87.6,1.25,1.85,80000
Denmark,Europe,2070,6740000,87.7,1.23,1.85,80300
Denmark,Europe,2071,6750000,87.8,1.21,1.85,80600
Denmark,Europe,2072,6770000,87.9,1.19,1.85,80900
Denmark,Europe,2073,6790000,88,1.17,1.85,81200
Denmark,Europe,2074,6800000,88.2,1.15,1.85,81400
Denmark,Europe,2075,6820000,88.3,1.13,1.85,81700
Denmark,Europe,2076,6830000,88.4,1.11,1.85,82000
Denmark,Europe,2077,6850000,88.5,1.09,1.85,82200
Denmark,Europe,2078,6860000,88.6,1.07,1.85,82500
Denmark,Europe,2079,6870000,88.7,1.05,1.86,82800
Denmark,Europe,2080,6890000,88.8,1.03,1.86,83000
Denmark,Europe,2081,6900000,89,1.02,1.86,83300
Denmark,Europe,2082,6910000,89.1,1,1.86,83500
Denmark,Europe,2083,6920000,89.2,0.98,1.86,83700
Denmark,Europe,2084,6930000,89.3,0.97,1.86,84000
Denmark,Europe,2085,6940000,89.4,0.95,1.86,84200
Denmark,Europe,2086,6950000,89.5,0.93,1.86,84400
Denmark,Europe,2087,6960000,89.7,0.92,1.86,84600
Denmark,Europe,2088,6970000,89.8,0.9,1.86,84900
Denmark,Europe,2089,6980000,89.9,0.89,1.86,85100
Denmark,Europe,2090,6990000,90,0.87,1.86,85300
Denmark,Europe,2091,7000000,90.1,0.86,1.86,85500
Denmark,Europe,2092,7010000,90.2,0.84,1.86,85700
Denmark,Europe,2093,7020000,90.3,0.83,1.86,85900
Denmark,Europe,2094,7030000,90.5,0.82,1.86,86100
Denmark,Europe,2095,7040000,90.6,0.8,1.86,86300
Denmark,Europe,2096,7050000,90.7,0.79,1.86,86400
Denmark,Europe,2097,7060000,90.8,0.78,1.86,86600
Denmark,Europe,2098,7070000,90.9,0.76,1.86,86800
Denmark,Europe,2099,7080000,91,0.75,1.86,87000
Denmark,Europe,2100,7090000,91.1,0.75,1.86,87100
Dominican Republic,Americas,1800,150000,29.9,445,6.16,813
Dominican Republic,Americas,1801,146000,29.9,445,6.16,813
Dominican Republic,Americas,1802,142000,29.9,445,6.16,813
Dominican Republic,Americas,1803,139000,29.9,445,6.16,813
Dominican Republic,Americas,1804,135000,29.9,445,6.16,813
Dominican Republic,Americas,1805,132000,29.9,445,6.16,813
Dominican Republic,Americas,1806,128000,29.9,445,6.16,813
Dominican Republic,Americas,1807,125000,29.9,445,6.16,813
Dominican Republic,Americas,1808,122000,29.9,445,6.16,813
Dominican Republic,Americas,1809,119000,29.9,445,6.16,813
Dominican Republic,Americas,1810,116000,29.9,445,6.16,813
Dominican Republic,Americas,1811,113000,29.9,445,6.16,813
Dominican Republic,Americas,1812,110000,29.9,445,6.16,813
Dominican Republic,Americas,1813,107000,29.9,445,6.16,813
Dominican Republic,Americas,1814,104000,29.9,445,6.16,813
Dominican Republic,Americas,1815,101000,29.9,445,6.16,813
Dominican Republic,Americas,1816,98900,29.9,445,6.16,813
Dominican Republic,Americas,1817,96300,29.9,445,6.16,813
Dominican Republic,Americas,1818,93800,29.9,445,6.16,813
Dominican Republic,Americas,1819,92200,29.9,445,6.16,813
Dominican Republic,Americas,1820,91300,29.9,445,6.16,813
Dominican Republic,Americas,1821,91300,29.9,445,6.16,813
Dominican Republic,Americas,1822,92000,29.9,445,6.16,813
Dominican Republic,Americas,1823,93500,29.9,445,6.16,813
Dominican Republic,Americas,1824,95100,29.9,445,6.16,813
Dominican Republic,Americas,1825,96700,29.9,445,6.16,813
Dominican Republic,Americas,1826,98300,29.9,445,6.16,813
Dominican Republic,Americas,1827,99900,29.9,445,6.16,813
Dominican Republic,Americas,1828,102000,29.9,445,6.16,813
Dominican Republic,Americas,1829,103000,29.9,445,6.16,813
Dominican Republic,Americas,1830,105000,29.9,445,6.16,813
Dominican Republic,Americas,1831,107000,29.9,445,6.16,813
Dominican Republic,Americas,1832,109000,29.9,445,6.16,813
Dominican Republic,Americas,1833,110000,29.9,445,6.16,813
Dominican Republic,Americas,1834,112000,29.9,445,6.16,813
Dominican Republic,Americas,1835,114000,29.9,445,6.16,813
Dominican Republic,Americas,1836,116000,29.9,445,6.16,813
Dominican Republic,Americas,1837,118000,29.9,445,6.16,813
Dominican Republic,Americas,1838,120000,29.9,445,6.16,813
Dominican Republic,Americas,1839,122000,29.9,445,6.16,813
Dominican Republic,Americas,1840,124000,29.9,445,6.16,813
Dominican Republic,Americas,1841,126000,29.9,445,6.16,813
Dominican Republic,Americas,1842,128000,29.9,445,6.16,813
Dominican Republic,Americas,1843,130000,29.9,445,6.16,813
Dominican Republic,Americas,1844,132000,29.9,445,6.16,813
Dominican Republic,Americas,1845,134000,29.9,445,6.16,813
Dominican Republic,Americas,1846,137000,29.9,445,6.16,813
Dominican Republic,Americas,1847,139000,29.9,445,6.16,813
Dominican Republic,Americas,1848,141000,29.9,445,6.16,813
Dominican Republic,Americas,1849,144000,29.9,445,6.16,813
Dominican Republic,Americas,1850,147000,29.9,445,6.16,813
Dominican Republic,Americas,1851,150000,30,445,6.16,813
Dominican Republic,Americas,1852,154000,30.1,445,6.16,813
Dominican Republic,Americas,1853,158000,30.1,445,6.16,813
Dominican Republic,Americas,1854,162000,30.2,445,6.16,813
Dominican Republic,Americas,1855,166000,30.3,445,6.16,813
Dominican Republic,Americas,1856,170000,30.3,445,6.16,813
Dominican Republic,Americas,1857,175000,30.4,445,6.16,813
Dominican Republic,Americas,1858,179000,30.5,445,6.16,813
Dominican Republic,Americas,1859,184000,30.6,445,6.16,813
Dominican Republic,Americas,1860,188000,30.6,445,6.16,813
Dominican Republic,Americas,1861,193000,30.7,445,6.16,817
Dominican Republic,Americas,1862,198000,30.8,445,6.16,822
Dominican Republic,Americas,1863,203000,30.9,445,6.16,827
Dominican Republic,Americas,1864,209000,30.9,445,6.16,831
Dominican Republic,Americas,1865,214000,31,445,6.16,835
Dominican Republic,Americas,1866,220000,31.1,445,6.16,839
Dominican Republic,Americas,1867,225000,31.1,445,6.16,844
Dominican Republic,Americas,1868,231000,31.2,445,6.16,849
Dominican Republic,Americas,1869,237000,31.3,445,6.16,854
Dominican Republic,Americas,1870,243000,31.4,445,6.16,858
Dominican Republic,Americas,1871,249000,31.4,445,6.16,863
Dominican Republic,Americas,1872,256000,31.5,445,6.16,868
Dominican Republic,Americas,1873,262000,31.6,445,6.16,873
Dominican Republic,Americas,1874,269000,31.7,445,6.16,877
Dominican Republic,Americas,1875,276000,31.7,445,6.16,881
Dominican Republic,Americas,1876,283000,31.8,445,6.16,886
Dominican Republic,Americas,1877,290000,31.9,445,6.16,891
Dominican Republic,Americas,1878,298000,32,445,6.16,896
Dominican Republic,Americas,1879,305000,32,445,6.16,901
Dominican Republic,Americas,1880,313000,32.1,445,6.16,906
Dominican Republic,Americas,1881,321000,32.2,445,6.16,911
Dominican Republic,Americas,1882,330000,32.3,445,6.16,916
Dominican Republic,Americas,1883,338000,32.3,445,6.16,921
Dominican Republic,Americas,1884,347000,32.4,445,6.16,925
Dominican Republic,Americas,1885,356000,32.5,445,6.16,931
Dominican Republic,Americas,1886,365000,32.5,445,6.16,936
Dominican Republic,Americas,1887,374000,32.6,445,6.16,941
Dominican Republic,Americas,1888,384000,32.7,445,6.16,946
Dominican Republic,Americas,1889,394000,32.8,445,6.16,951
Dominican Republic,Americas,1890,404000,32.9,445,6.16,957
Dominican Republic,Americas,1891,414000,32.9,445,6.16,962
Dominican Republic,Americas,1892,425000,33,445,6.16,967
Dominican Republic,Americas,1893,436000,33.1,445,6.16,972
Dominican Republic,Americas,1894,447000,33.1,445,6.16,977
Dominican Republic,Americas,1895,458000,33.2,445,6.16,983
Dominican Republic,Americas,1896,470000,33.3,445,6.16,988
Dominican Republic,Americas,1897,482000,33.4,445,6.16,994
Dominican Republic,Americas,1898,494000,33.4,445,6.16,999
Dominican Republic,Americas,1899,508000,33.5,445,6.16,1000
Dominican Republic,Americas,1900,521000,33.6,444,6.16,1010
Dominican Republic,Americas,1901,536000,33.7,444,6.16,1020
Dominican Republic,Americas,1902,551000,33.7,443,6.16,1020
Dominican Republic,Americas,1903,568000,33.8,443,6.16,1030
Dominican Republic,Americas,1904,585000,33.9,442,6.16,1030
Dominican Republic,Americas,1905,602000,34,442,6.16,1040
Dominican Republic,Americas,1906,620000,34,441,6.16,1040
Dominican Republic,Americas,1907,638000,34.1,440,6.16,1050
Dominican Republic,Americas,1908,657000,34.2,439,6.16,1050
Dominican Republic,Americas,1909,676000,34.3,438,6.16,1060
Dominican Republic,Americas,1910,694000,34.3,437,6.16,1070
Dominican Republic,Americas,1911,713000,34.4,436,6.16,1070
Dominican Republic,Americas,1912,731000,34.5,435,6.16,1080
Dominican Republic,Americas,1913,750000,34.5,434,6.16,1080
Dominican Republic,Americas,1914,768000,34.6,433,6.16,1100
Dominican Republic,Americas,1915,788000,34.7,432,6.16,1120
Dominican Republic,Americas,1916,807000,34.8,431,6.16,1130
Dominican Republic,Americas,1917,827000,34.8,430,6.16,1150
Dominican Republic,Americas,1918,848000,22.6,429,6.16,1170
Dominican Republic,Americas,1919,871000,35,428,6.16,1190
Dominican Republic,Americas,1920,897000,35.1,427,6.16,1210
Dominican Republic,Americas,1921,925000,35.1,426,6.16,1230
Dominican Republic,Americas,1922,957000,35.2,425,6.16,1260
Dominican Republic,Americas,1923,992000,35.3,424,6.16,1290
Dominican Republic,Americas,1924,1030000,35.4,423,6.16,1320
Dominican Republic,Americas,1925,1070000,35.4,422,6.16,1350
Dominican Republic,Americas,1926,1100000,35.5,421,6.16,1380
Dominican Republic,Americas,1927,1140000,35.6,420,6.16,1410
Dominican Republic,Americas,1928,1190000,35.6,419,6.16,1440
Dominican Republic,Americas,1929,1230000,35.7,417,6.16,1480
Dominican Republic,Americas,1930,1270000,35.8,416,6.16,1510
Dominican Republic,Americas,1931,1310000,35.9,412,6.16,1540
Dominican Republic,Americas,1932,1350000,35.9,408,6.16,1580
Dominican Republic,Americas,1933,1390000,36,404,6.16,1610
Dominican Republic,Americas,1934,1430000,36.1,400,6.16,1650
Dominican Republic,Americas,1935,1470000,36.2,396,6.16,1680
Dominican Republic,Americas,1936,1510000,37.4,380,6.25,1720
Dominican Republic,Americas,1937,1560000,38.6,366,6.34,1760
Dominican Republic,Americas,1938,1600000,39.9,352,6.43,1800
Dominican Republic,Americas,1939,1650000,41.1,338,6.52,1840
Dominican Republic,Americas,1940,1700000,42.4,324,6.61,1880
Dominican Republic,Americas,1941,1760000,43.8,300,6.7,1920
Dominican Republic,Americas,1942,1820000,45.1,277,6.79,1960
Dominican Republic,Americas,1943,1880000,46.5,256,6.88,2000
Dominican Republic,Americas,1944,1940000,47.9,237,6.97,2050
Dominican Republic,Americas,1945,2009999.9999999998,49.2,219,7.06,2090
Dominican Republic,Americas,1946,2080000,50.6,202,7.15,2140
Dominican Republic,Americas,1947,2150000,52,187,7.24,2180
Dominican Republic,Americas,1948,2230000,53.4,173,7.33,2230
Dominican Republic,Americas,1949,2300000,54.8,159,7.42,2280
Dominican Republic,Americas,1950,2380000,56.2,147,7.51,2320
Dominican Republic,Americas,1951,2460000,57.8,148,7.54,2530
Dominican Republic,Americas,1952,2530000,58.7,148,7.59,2640
Dominican Republic,Americas,1953,2610000,60,148,7.63,2540
Dominican Republic,Americas,1954,2700000,60.8,149,7.66,2610
Dominican Republic,Americas,1955,2790000,60.4,149,7.67,2670
Dominican Republic,Americas,1956,2890000,60.6,149,7.68,2840
Dominican Republic,Americas,1957,2980000,61,149,7.67,2910
Dominican Republic,Americas,1958,3090000,62.1,149,7.64,2960
Dominican Republic,Americas,1959,3190000,61.4,148,7.61,2920
Dominican Republic,Americas,1960,3300000,61.9,147,7.56,3020
Dominican Republic,Americas,1961,3410000,61.8,146,7.49,2860
Dominican Republic,Americas,1962,3520000,63,145,7.4,3250
Dominican Republic,Americas,1963,3640000,63.6,143,7.3,3360
Dominican Republic,Americas,1964,3750000,64.3,140,7.19,3470
Dominican Republic,Americas,1965,3870000,61.6,138,7.05,2970
Dominican Republic,Americas,1966,3990000,64.4,135,6.9,3240
Dominican Republic,Americas,1967,4110000.0000000005,63.9,132,6.74,3240
Dominican Republic,Americas,1968,4230000,63.8,129,6.56,3150
Dominican Republic,Americas,1969,4350000,64.2,127,6.38,3390
Dominican Republic,Americas,1970,4480000,64.9,124,6.18,3740
Dominican Republic,Americas,1971,4600000,65.3,120,5.98,4030
Dominican Republic,Americas,1972,4720000,65.7,117,5.78,4380
Dominican Republic,Americas,1973,4850000,66.3,113,5.58,4810
Dominican Republic,Americas,1974,4980000,66.8,109,5.38,4970
Dominican Republic,Americas,1975,5110000,67.2,105,5.19,5090
Dominican Republic,Americas,1976,5240000,67.6,101,5.01,5310
Dominican Republic,Americas,1977,5370000,68.3,97.4,4.85,5450
Dominican Republic,Americas,1978,5500000,69.1,93.8,4.69,5440
Dominican Republic,Americas,1979,5630000,68.4,90.4,4.55,5560
Dominican Republic,Americas,1980,5760000,69.3,87.2,4.42,5830
Dominican Republic,Americas,1981,5890000,69.5,84.1,4.3,5950
Dominican Republic,Americas,1982,6010000,69.7,81.1,4.19,5930
Dominican Republic,Americas,1983,6150000,69.9,78.2,4.08,6070
Dominican Republic,Americas,1984,6280000,70,75.4,3.98,5990
Dominican Republic,Americas,1985,6420000,70.2,72.7,3.88,5740
Dominican Republic,Americas,1986,6550000,70.7,70,3.78,5800
Dominican Republic,Americas,1987,6690000,70.7,67.5,3.69,6210
Dominican Republic,Americas,1988,6830000,71.1,65,3.61,6190
Dominican Republic,Americas,1989,6980000,71.6,62.6,3.54,6480
Dominican Republic,Americas,1990,7130000,72,60.2,3.47,6030
Dominican Republic,Americas,1991,7280000,72.5,57.8,3.4,6000
Dominican Republic,Americas,1992,7430000,73,55.5,3.33,6500
Dominican Republic,Americas,1993,7580000,73.2,53.2,3.26,6880
Dominican Republic,Americas,1994,7720000,73.6,51,3.2,6960
Dominican Republic,Americas,1995,7870000,73.7,49,3.13,7260
Dominican Republic,Americas,1996,8010000,73.5,47,3.07,7600
Dominican Republic,Americas,1997,8150000,73.3,45.2,3.01,8160
Dominican Republic,Americas,1998,8279999.999999999,73.2,43.6,2.97,8600
Dominican Republic,Americas,1999,8410000,73.4,42.2,2.93,9000
Dominican Republic,Americas,2000,8540000,73.7,40.9,2.89,9310
Dominican Republic,Americas,2001,8670000,73.8,39.8,2.86,9400
Dominican Republic,Americas,2002,8800000,73.9,38.9,2.84,9710
Dominican Republic,Americas,2003,8920000,73.5,38,2.81,9460
Dominican Republic,Americas,2004,9040000,72.6,37.3,2.78,9550
Dominican Republic,Americas,2005,9160000,72.6,36.7,2.75,10300
Dominican Republic,Americas,2006,9280000,72.7,36.1,2.72,11100
Dominican Republic,Americas,2007,9400000,72.9,35.6,2.69,11800
Dominican Republic,Americas,2008,9520000,73.3,35.1,2.66,12000
Dominican Republic,Americas,2009,9650000,73.4,34.6,2.63,11900
Dominican Republic,Americas,2010,9780000,73.5,34.2,2.6,12700
Dominican Republic,Americas,2011,9900000,73.4,33.8,2.57,12900
Dominican Republic,Americas,2012,10000000,72.9,33.3,2.54,13100
Dominican Republic,Americas,2013,10200000,72.3,32.7,2.51,13600
Dominican Republic,Americas,2014,10300000,72.2,32.1,2.48,14300
Dominican Republic,Americas,2015,10400000,72,31.3,2.45,15100
Dominican Republic,Americas,2016,10500000,72.1,30.6,2.42,16000
Dominican Republic,Americas,2017,10600000,72.5,29.7,2.39,16500
Dominican Republic,Americas,2018,10800000,72.9,28.9,2.36,17500
Dominican Republic,Americas,2019,10900000,73.2,28.3,2.34,18200
Dominican Republic,Americas,2020,11000000,72.5,27.7,2.31,16800
Dominican Republic,Americas,2021,11100000,72.2,27,2.28,18600
Dominican Republic,Americas,2022,11200000,73.8,26.3,2.26,19300
Dominican Republic,Americas,2023,11300000,74,25.6,2.23,19700
Dominican Republic,Americas,2024,11400000,74.2,25,2.21,20600
Dominican Republic,Americas,2025,11500000,74.3,24.3,2.19,21500
Dominican Republic,Americas,2026,11600000,74.5,23.7,2.16,22300
Dominican Republic,Americas,2027,11700000,74.7,23.1,2.14,23300
Dominican Republic,Americas,2028,11800000,74.9,22.5,2.12,24200
Dominican Republic,Americas,2029,11900000,75.1,21.9,2.1,25300
Dominican Republic,Americas,2030,12000000,75.3,21.4,2.08,24600
Dominican Republic,Americas,2031,12100000,75.5,20.9,2.06,25100
Dominican Republic,Americas,2032,12100000,75.7,20.4,2.04,25700
Dominican Republic,Americas,2033,12200000,75.8,19.9,2.02,26200
Dominican Republic,Americas,2034,12300000,76,19.4,2,26700
Dominican Republic,Americas,2035,12400000,76.2,18.9,1.99,27200
Dominican Republic,Americas,2036,12400000,76.4,18.5,1.97,27800
Dominican Republic,Americas,2037,12500000,76.5,18,1.96,28300
Dominican Republic,Americas,2038,12600000,76.7,17.6,1.94,28800
Dominican Republic,Americas,2039,12600000,76.9,17.2,1.93,29400
Dominican Republic,Americas,2040,12700000,77.1,16.8,1.91,30000
Dominican Republic,Americas,2041,12800000,77.3,16.4,1.9,30500
Dominican Republic,Americas,2042,12800000,77.4,16,1.89,31100
Dominican Republic,Americas,2043,12900000,77.6,15.6,1.88,31700
Dominican Republic,Americas,2044,12900000,77.8,15.3,1.87,32200.000000000004
Dominican Republic,Americas,2045,13000000,78,14.9,1.86,32800
Dominican Republic,Americas,2046,13000000,78.1,14.6,1.85,33400
Dominican Republic,Americas,2047,13100000,78.3,14.3,1.84,34000
Dominican Republic,Americas,2048,13100000,78.5,13.9,1.83,34600
Dominican Republic,Americas,2049,13100000,78.7,13.6,1.82,35200
Dominican Republic,Americas,2050,13200000,78.8,13.3,1.82,35800
Dominican Republic,Americas,2051,13200000,79,13,1.81,36400
Dominican Republic,Americas,2052,13200000,79.2,12.7,1.8,37000
Dominican Republic,Americas,2053,13300000,79.4,12.5,1.8,37600
Dominican Republic,Americas,2054,13300000,79.5,12.2,1.79,38200
Dominican Republic,Americas,2055,13300000,79.7,11.9,1.79,38800
Dominican Republic,Americas,2056,13300000,79.9,11.7,1.78,39400
Dominican Republic,Americas,2057,13300000,80,11.4,1.78,40000
Dominican Republic,Americas,2058,13400000,80.2,11.2,1.78,40600
Dominican Republic,Americas,2059,13400000,80.4,10.9,1.77,41200
Dominican Republic,Americas,2060,13400000,80.6,10.7,1.77,41800
Dominican Republic,Americas,2061,13400000,80.7,10.5,1.77,42500
Dominican Republic,Americas,2062,13400000,80.9,10.3,1.77,43100
Dominican Republic,Americas,2063,13400000,81.1,10.1,1.76,43700
Dominican Republic,Americas,2064,13400000,81.2,9.84,1.76,44300
Dominican Republic,Americas,2065,13400000,81.4,9.63,1.76,44900
Dominican Republic,Americas,2066,13400000,81.5,9.43,1.76,45600
Dominican Republic,Americas,2067,13400000,81.7,9.24,1.76,46200
Dominican Republic,Americas,2068,13300000,81.9,9.06,1.76,46800
Dominican Republic,Americas,2069,13300000,82,8.88,1.76,47400
Dominican Republic,Americas,2070,13300000,82.2,8.7,1.76,48000
Dominican Republic,Americas,2071,13300000,82.3,8.53,1.76,48600
Dominican Republic,Americas,2072,13300000,82.5,8.37,1.76,49200
Dominican Republic,Americas,2073,13300000,82.6,8.21,1.76,49900
Dominican Republic,Americas,2074,13200000,82.8,8.06,1.76,50500
Dominican Republic,Americas,2075,13200000,82.9,7.91,1.76,51100
Dominican Republic,Americas,2076,13200000,83,7.76,1.76,51700
Dominican Republic,Americas,2077,13100000,83.2,7.62,1.76,52300
Dominican Republic,Americas,2078,13100000,83.3,7.48,1.76,52900
Dominican Republic,Americas,2079,13100000,83.5,7.35,1.76,53500
Dominican Republic,Americas,2080,13000000,83.6,7.22,1.76,54100
Dominican Republic,Americas,2081,13000000,83.7,7.1,1.76,54600
Dominican Republic,Americas,2082,12900000,83.8,6.98,1.76,55200
Dominican Republic,Americas,2083,12900000,84,6.86,1.76,55800
Dominican Republic,Americas,2084,12900000,84.1,6.74,1.76,56400
Dominican Republic,Americas,2085,12800000,84.2,6.63,1.77,57000
Dominican Republic,Americas,2086,12800000,84.4,6.53,1.77,57500
Dominican Republic,Americas,2087,12700000,84.5,6.42,1.77,58100
Dominican Republic,Americas,2088,12700000,84.6,6.32,1.77,58700
Dominican Republic,Americas,2089,12600000,84.7,6.22,1.77,59200
Dominican Republic,Americas,2090,12500000,84.9,6.12,1.77,59800
Dominican Republic,Americas,2091,12500000,85,6.03,1.77,60300
Dominican Republic,Americas,2092,12400000,85.1,5.94,1.77,60900
Dominican Republic,Americas,2093,12400000,85.2,5.85,1.77,61400
Dominican Republic,Americas,2094,12300000,85.4,5.76,1.77,61900
Dominican Republic,Americas,2095,12200000,85.5,5.67,1.77,62500
Dominican Republic,Americas,2096,12200000,85.6,5.58,1.77,63000
Dominican Republic,Americas,2097,12100000,85.7,5.5,1.78,63500
Dominican Republic,Americas,2098,12000000,85.8,5.41,1.78,64000
Dominican Republic,Americas,2099,12000000,86,5.33,1.78,64500
Dominican Republic,Americas,2100,11900000,86.1,5.33,1.78,65000
Algeria,Africa,1800,2500000,28.8,460,6.99,951
Algeria,Africa,1801,2510000,28.8,460,6.99,952
Algeria,Africa,1802,2520000,28.8,460,6.99,953
Algeria,Africa,1803,2530000,28.8,460,6.99,955
Algeria,Africa,1804,2540000,28.8,460,6.99,956
Algeria,Africa,1805,2550000,28.8,460,6.99,957
Algeria,Africa,1806,2560000,28.8,460,6.99,959
Algeria,Africa,1807,2560000,28.8,460,6.99,960
Algeria,Africa,1808,2570000,28.8,460,6.99,961
